String Id,Locale,Core String,Localized String
$$$/override/ULinkManager/SearchAdobeStock/FindSimilar/URL,pl_PL,https://stock.adobe.com/search?similia_id=^0&safe_search=0&filters%5Bcontent_type%3Aphoto%5D=1&filters%5Bcontent_type%3Aillustration%5D=1&filters%5Bcontent_type%3Azip_vector%5D=1&filters%5Bcontent_type%3Avideo%5D=1&filters%5Bcontent_type%3Atemplate%5D=1&filters%5Bcontent_type%3A3d%5D=1&filters%5Bis_editorial%5D=all&x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/search?similia_id=^0&safe_search=0&filters%5Bcontent_type%3Aphoto%5D=1&filters%5Bcontent_type%3Aillustration%5D=1&filters%5Bcontent_type%3Azip_vector%5D=1&filters%5Bcontent_type%3Avideo%5D=1&filters%5Bcontent_type%3Atemplate%5D=1&filters%5Bcontent_type%3A3d%5D=1&filters%5Bis_editorial%5D=all&x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/ULinkManager/SearchAdobeStock/FindSimilar/URL,pt_BR,https://stock.adobe.com/search?similia_id=^0&safe_search=0&filters%5Bcontent_type%3Aphoto%5D=1&filters%5Bcontent_type%3Aillustration%5D=1&filters%5Bcontent_type%3Azip_vector%5D=1&filters%5Bcontent_type%3Avideo%5D=1&filters%5Bcontent_type%3Atemplate%5D=1&filters%5Bcontent_type%3A3d%5D=1&filters%5Bis_editorial%5D=all&x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/search?similia_id=^0&safe_search=0&filters%5Bcontent_type%3Aphoto%5D=1&filters%5Bcontent_type%3Aillustration%5D=1&filters%5Bcontent_type%3Azip_vector%5D=1&filters%5Bcontent_type%3Avideo%5D=1&filters%5Bcontent_type%3Atemplate%5D=1&filters%5Bcontent_type%3A3d%5D=1&filters%5Bis_editorial%5D=all&x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/ULinkManager/SearchAdobeStock/FindSimilar/URL,cs_CZ,https://stock.adobe.com/search?similia_id=^0&safe_search=0&filters%5Bcontent_type%3Aphoto%5D=1&filters%5Bcontent_type%3Aillustration%5D=1&filters%5Bcontent_type%3Azip_vector%5D=1&filters%5Bcontent_type%3Avideo%5D=1&filters%5Bcontent_type%3Atemplate%5D=1&filters%5Bcontent_type%3A3d%5D=1&filters%5Bis_editorial%5D=all&x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/search?similia_id=^0&safe_search=0&filters%5Bcontent_type%3Aphoto%5D=1&filters%5Bcontent_type%3Aillustration%5D=1&filters%5Bcontent_type%3Azip_vector%5D=1&filters%5Bcontent_type%3Avideo%5D=1&filters%5Bcontent_type%3Atemplate%5D=1&filters%5Bcontent_type%3A3d%5D=1&filters%5Bis_editorial%5D=all&x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/ULinkManager/SearchAdobeStock/FindSimilar/URL,hu_HU,https://stock.adobe.com/search?similia_id=^0&safe_search=0&filters%5Bcontent_type%3Aphoto%5D=1&filters%5Bcontent_type%3Aillustration%5D=1&filters%5Bcontent_type%3Azip_vector%5D=1&filters%5Bcontent_type%3Avideo%5D=1&filters%5Bcontent_type%3Atemplate%5D=1&filters%5Bcontent_type%3A3d%5D=1&filters%5Bis_editorial%5D=all&x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/search?similia_id=^0&safe_search=0&filters%5Bcontent_type%3Aphoto%5D=1&filters%5Bcontent_type%3Aillustration%5D=1&filters%5Bcontent_type%3Azip_vector%5D=1&filters%5Bcontent_type%3Avideo%5D=1&filters%5Bcontent_type%3Atemplate%5D=1&filters%5Bcontent_type%3A3d%5D=1&filters%5Bis_editorial%5D=all&x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/ULinkManager/SearchAdobeStock/FindSimilar/URL,nb_NO,https://stock.adobe.com/search?similia_id=^0&safe_search=0&filters%5Bcontent_type%3Aphoto%5D=1&filters%5Bcontent_type%3Aillustration%5D=1&filters%5Bcontent_type%3Azip_vector%5D=1&filters%5Bcontent_type%3Avideo%5D=1&filters%5Bcontent_type%3Atemplate%5D=1&filters%5Bcontent_type%3A3d%5D=1&filters%5Bis_editorial%5D=all&x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/search?similia_id=^0&safe_search=0&filters%5Bcontent_type%3Aphoto%5D=1&filters%5Bcontent_type%3Aillustration%5D=1&filters%5Bcontent_type%3Azip_vector%5D=1&filters%5Bcontent_type%3Avideo%5D=1&filters%5Bcontent_type%3Atemplate%5D=1&filters%5Bcontent_type%3A3d%5D=1&filters%5Bis_editorial%5D=all&x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/Warnings/Symmetry/BrushTypes/URL,da_DK,http://www.adobe.com/go/brushtypes-learnmore,http://www.adobe.com/go/brushtypes-learnmore_dk
$$$/Warnings/Symmetry/BrushTypes/URL,ko_KR,http://www.adobe.com/go/brushtypes-learnmore,http://www.adobe.com/go/brushtypes-learnmore_kr
$$$/Warnings/Symmetry/BrushTypes/URL,es_ES,http://www.adobe.com/go/brushtypes-learnmore,http://www.adobe.com/go/brushtypes-learnmore_es
$$$/Warnings/Symmetry/BrushTypes/URL,zh_CN,http://www.adobe.com/go/brushtypes-learnmore,http://www.adobe.com/go/brushtypes-learnmore_cn
$$$/Warnings/Symmetry/BrushTypes/URL,nl_NL,http://www.adobe.com/go/brushtypes-learnmore,http://www.adobe.com/go/brushtypes-learnmore_nl
$$$/Warnings/Symmetry/BrushTypes/URL,cs_CZ,http://www.adobe.com/go/brushtypes-learnmore,http://www.adobe.com/go/brushtypes-learnmore_cz
$$$/Warnings/Symmetry/BrushTypes/URL,it_IT,http://www.adobe.com/go/brushtypes-learnmore,http://www.adobe.com/go/brushtypes-learnmore_it
$$$/Warnings/Symmetry/BrushTypes/URL,nb_NO,http://www.adobe.com/go/brushtypes-learnmore,http://www.adobe.com/go/brushtypes-learnmore_no
$$$/Warnings/Symmetry/BrushTypes/URL,de_DE,http://www.adobe.com/go/brushtypes-learnmore,http://www.adobe.com/go/brushtypes-learnmore_de
$$$/Warnings/Symmetry/BrushTypes/URL,pl_PL,http://www.adobe.com/go/brushtypes-learnmore,http://www.adobe.com/go/brushtypes-learnmore_pl
$$$/Warnings/Symmetry/BrushTypes/URL,fi_FI,http://www.adobe.com/go/brushtypes-learnmore,http://www.adobe.com/go/brushtypes-learnmore_fi
$$$/Warnings/Symmetry/BrushTypes/URL,tr_TR,http://www.adobe.com/go/brushtypes-learnmore,http://www.adobe.com/go/brushtypes-learnmore_tr
$$$/Warnings/Symmetry/BrushTypes/URL,pt_BR,http://www.adobe.com/go/brushtypes-learnmore,http://www.adobe.com/go/brushtypes-learnmore_br
$$$/Warnings/Symmetry/BrushTypes/URL,fr_FR,http://www.adobe.com/go/brushtypes-learnmore,http://www.adobe.com/go/brushtypes-learnmore_fr
$$$/Warnings/Symmetry/BrushTypes/URL,zh_TW,http://www.adobe.com/go/brushtypes-learnmore,http://www.adobe.com/go/brushtypes-learnmore_tw
$$$/Warnings/Symmetry/BrushTypes/URL,hu_HU,http://www.adobe.com/go/brushtypes-learnmore,http://www.adobe.com/go/brushtypes-learnmore_hu
$$$/Warnings/Symmetry/BrushTypes/URL,ja_JP,http://www.adobe.com/go/brushtypes-learnmore,http://www.adobe.com/go/brushtypes-learnmore_jp
$$$/Warnings/Symmetry/BrushTypes/URL,sv_SE,http://www.adobe.com/go/brushtypes-learnmore,http://www.adobe.com/go/brushtypes-learnmore_se
$$$/Warnings/Symmetry/BrushTypes/URL,ru_RU,http://www.adobe.com/go/brushtypes-learnmore,http://www.adobe.com/go/brushtypes-learnmore_ru
$$$/Warnings/Symmetry/BrushTypes/URL,uk_UA,http://www.adobe.com/go/brushtypes-learnmore,http://www.adobe.com/go/brushtypes-learnmore_ua
$$$/GoURL/MoreBrushes,zh_CN,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_cn
$$$/GoURL/MoreBrushes,de_DE,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_de
$$$/GoURL/MoreBrushes,nb_NO,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_no
$$$/GoURL/MoreBrushes,zh_TW,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_tw
$$$/GoURL/MoreBrushes,da_DK,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_dk
$$$/GoURL/MoreBrushes,pl_PL,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_pl
$$$/GoURL/MoreBrushes,it_IT,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_it
$$$/GoURL/MoreBrushes,fi_FI,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_fi
$$$/GoURL/MoreBrushes,tr_TR,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_tr
$$$/GoURL/MoreBrushes,pt_BR,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_br
$$$/GoURL/MoreBrushes,cs_CZ,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_cz
$$$/GoURL/MoreBrushes,fr_FR,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_fr
$$$/GoURL/MoreBrushes,nl_NL,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_nl
$$$/GoURL/MoreBrushes,ru_RU,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_ru
$$$/GoURL/MoreBrushes,hu_HU,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_hu
$$$/GoURL/MoreBrushes,es_ES,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_es
$$$/GoURL/MoreBrushes,ja_JP,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_jp
$$$/GoURL/MoreBrushes,sv_SE,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_se
$$$/GoURL/MoreBrushes,ko_KR,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_kr
$$$/GoURL/MoreBrushes,uk_UA,http://www.adobe.com/go/more-brush-presets,http://www.adobe.com/go/more-brush-presets_ua
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,ru_RU,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,de_DE,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,sv_SE,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,zh_CN,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,da_DK,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,fi_FI,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,tr_TR,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,pt_BR,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,zh_TW,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/tw/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,uk_UA,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,pl_PL,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,nl_NL,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,it_IT,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,nb_NO,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,cs_CZ,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,es_ES,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,ja_JP,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,fr_FR,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,ko_KR,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/PlacedLayerPropertiesPanel/GoToAdobeStock/Image/URL,hu_HU,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2,https://stock.adobe.com/^0?x-product=Photoshop%2F^1&x-product-location=PropertiesPanel&sso_inbound=1&locale=^2
$$$/override/FramedGroupProperties/AdobeStock/Place/URL,it_IT,https://stock.adobe.com/?x-product=Photoshop%2F^0&x-product-location=PropertiesPanel&sso_inbound=1&locale=^1,https://stock.adobe.com/?x-product=Photoshop%2F^0&x-product-location=PropertiesPanel&sso_inbound=1&locale=^1
$$$/override/FramedGroupProperties/AdobeStock/Place/URL,nb_NO,https://stock.adobe.com/?x-product=Photoshop%2F^0&x-product-location=PropertiesPanel&sso_inbound=1&locale=^1,https://stock.adobe.com/?x-product=Photoshop%2F^0&x-product-location=PropertiesPanel&sso_inbound=1&locale=^1
$$$/override/FramedGroupProperties/AdobeStock/Place/URL,pl_PL,https://stock.adobe.com/?x-product=Photoshop%2F^0&x-product-location=PropertiesPanel&sso_inbound=1&locale=^1,https://stock.adobe.com/?x-product=Photoshop%2F^0&x-product-location=PropertiesPanel&sso_inbound=1&locale=^1
$$$/override/FramedGroupProperties/AdobeStock/Place/URL,fi_FI,https://stock.adobe.com/?x-product=Photoshop%2F^0&x-product-location=PropertiesPanel&sso_inbound=1&locale=^1,https://stock.adobe.com/?x-product=Photoshop%2F^0&x-product-location=PropertiesPanel&sso_inbound=1&locale=^1
